start poin,end point,total cost,layer,path
1,6,17.771,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={dfcea897-0c61-4a83-a763-21be07428937}"
1,4,17.898,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={dfcea897-0c61-4a83-a763-21be07428937}"
1,19,18.772,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={dfcea897-0c61-4a83-a763-21be07428937}"
1,3,19.688,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={dfcea897-0c61-4a83-a763-21be07428937}"
1,7,19.688,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={dfcea897-0c61-4a83-a763-21be07428937}"
1,48,31.344,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={dfcea897-0c61-4a83-a763-21be07428937}"
1,11,0.000,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,15,0.000,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,16,0.000,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,24,0.000,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,27,0.000,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,30,0.000,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,32,0.000,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,33,0.000,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,35,0.000,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,38,0.000,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,1,2.180,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,8,2.180,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,29,2.180,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,42,2.180,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,9,2.680,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,18,2.680,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,21,2.710,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,26,2.710,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,34,2.710,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,36,2.710,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,39,2.710,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,50,2.820,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,44,3.045,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,45,3.045,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,46,3.045,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,22,3.833,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,56,4.611,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,58,4.611,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,59,4.611,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,5,5.245,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,2,5.710,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,47,5.971,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,49,5.971,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,53,5.971,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,54,5.971,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,57,5.971,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,65,5.971,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,17,6.210,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,41,6.210,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,52,6.753,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,13,6.797,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,14,7.124,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,72,7.396,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,51,7.756,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,55,7.756,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,60,7.756,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,62,7.756,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,63,7.756,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,64,7.756,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,67,7.756,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,68,7.756,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,69,7.756,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,71,7.987,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,74,7.987,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,25,8.320,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,70,9.632,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,73,9.632,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,12,9.870,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,31,9.870,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,43,10.554,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,10,11.365,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,40,11.406,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,66,12.721,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,23,13.313,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,28,13.313,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,37,13.313,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,0,14.004,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,20,14.004,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,77,14.599,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,61,15.175,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,6,15.984,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,4,16.111,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,19,16.985,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,3,17.901,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,7,17.901,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,75,18.705,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,76,18.705,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,48,23.588,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={0dd3b656-4327-4e56-91f5-641a7b047b23}"
1,47,0.000,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={d663f92f-a9a4-4bf6-a037-aab623b44df1}"
1,49,0.000,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={d663f92f-a9a4-4bf6-a037-aab623b44df1}"
1,53,0.000,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={d663f92f-a9a4-4bf6-a037-aab623b44df1}"
1,54,0.000,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={d663f92f-a9a4-4bf6-a037-aab623b44df1}"
1,57,0.000,Output least cost path,"LineString?crs=EPSG:4326&field=start%20point%20id:integer(0,0)&field=end%20point%20id:integer(0,0)&field=total%20cost:double(10,3)&uid={d663f92f-a9a4-4bf6-a037-aab623b44df1}"
